,link,moviename,vote_average,vote_count,img,director,scriptwriter,actors,place,language,secName,types,long,years,overview
39,https://movie.douban.com/subject/4920389/,头号玩家 Ready Player One,8.7,996862,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2516578307.jpg,史蒂文·斯皮尔伯格,扎克·佩恩,泰伊·谢里丹, 美国, 英语 / 日语 / 汉语普通话, 玩家一号 / 挑战者1号(港) / 一级玩家(台) / 一号玩家,"['动作', '科幻', '冒险']",140,2018,故事发生在2045年，虚拟现实技术已经渗透到了人类生活的每一个角落。詹姆斯哈利迪（马克·里朗斯 Mark Rylance 饰）一手建造了名为“绿洲”的虚拟现实游戏世界，临终前，他宣布自己在游戏中设置了一个彩蛋，找到这枚彩蛋的人即可成为绿洲的继承人。要找到这枚彩蛋，必须先获得三把钥匙，而寻找钥匙的线索就隐藏在詹姆斯的过往之中。
40,https://movie.douban.com/subject/25986180/,釜山行 부산행,8.5,782847,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2360940399.jpg,延尚昊,延尚昊,孔侑, 韩国, 韩语, 尸速列车(台) / 尸杀列车(港) / Train to Busan / Busanhaeng,"['动作', '惊悚', '灾难']",118,2016,证券公司基金管理人石宇（孔侑 饰）光鲜精干，却也是个重利轻义之徒。妻子为此与之决裂，女儿秀安（金秀安 饰）则对如此自私的父亲越来越失望，决定前往釜山和母亲生活。在秀安生日这天，石宇抽出时间陪伴女儿登上开往釜山的特快列车。而与此同时，城市四处出现了极为可疑的暴动事件。政府极力洗白无法掩盖丧尸肆虐的事实，即便懵然无知的列车乘客也因为不速之客的到来而堕入恐慌绝望的地狱中。开车的刹那，一名感染者冲入车厢，而她很快尸变并对目光所及之处的健康人展开血腥屠杀。未过多久，丧尸便呈几何数爆发性地增长。石宇被迫和幸存者的乘客们在逼仄的空间中奋力求生。
42,https://movie.douban.com/subject/26311973/,唐人街探案,7.6,567672,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2302930556.jpg,陈思诚,陈思诚,王宝强, 中国大陆, 汉语普通话 / 泰语 / 英语, 唐人街·探案 / 唐探 / Detective Chinatown,"['喜剧', '动作', '悬疑']",135,2015,天赋异禀的结巴少年秦风（刘昊然 饰）警校落榜，被姥姥遣送泰国找远房表舅——号称“唐人街第一神探”，实则猥琐的大叔唐仁（王宝强 饰）散心。不想一夜花天酒地后，唐仁沦为离奇凶案嫌疑人，不得不和秦风亡命天涯……穷追不舍的警探黄兰登（陈赫 饰）、无敌幸运的警察坤泰（肖央 饰）、穷凶极恶的匪帮三人组、高深莫测的唐人街教父、美艳风骚的老板娘阿香（佟丽娅 饰）等悉数登场！七天！唐仁、秦风必须取长补短、同仇敌忾！他们能否躲避警察追捕、匪帮追杀、黑帮围剿，在短短七天内，完成找到失落的黄金并查明真凶，为自己洗清罪名这些逆天的任务？
44,https://movie.douban.com/subject/24773958/,复仇者联盟3：无限战争 Avengers: Infinity War,8.1,655727,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2517753454.jpg,安东尼·罗素,杰克·科比,小罗伯特·唐尼, 美国, 英语, 复仇者联盟3：无限之战(港) / 复仇者联盟：无限之战(台) / 复仇者联盟3：无尽之战 / 复联3 / 妇联3(豆友译名) / 复仇者联盟3：灭霸传(豆友译名) / Avengers: Infinity War - Part I / The Avengers 3: Part 1,"['动作', '科幻', '奇幻', '冒险']",149,2018,最先与灭霸军团遭遇的雷神索尔一行遭遇惨烈打击，洛基遇害，空间宝石落入灭霸之手。未几，灭霸的先锋部队杀至地球，一番缠斗后掳走奇异博士。为阻止时间宝石落入敌手，斯塔克和蜘蛛侠闯入了敌人的飞船。与此同时，拥有心灵宝石的幻视也遭到外星侵略者的袭击，为此美国队长、黑寡妇等人将其带到瓦坎达王国，向黑豹求助。幸免于难的索尔与星爵一行相逢，随后他们兵分两路。索尔与火箭、格鲁特踏上再铸雷神之锤的旅程，星爵则与卡魔拉等人试图阻止灭霸的恶行。而知晓灵魂宝石下落的卡魔拉，同样是其义父灭霸追踪的对象。
45,https://movie.douban.com/subject/11026735/,超能陆战队 Big Hero 6,8.7,691933,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2224568669.jpg,唐·霍尔,乔丹·罗伯茨,斯科特·安第斯, 美国, 英语, 大英雄联盟(港) / 大英雄天团(台) / 六大英雄 / (●—●),"['喜剧', '动作', '科幻', '动画', '冒险']",102,2015,未来世界的超级都市旧京山（San Fransokyo），热爱发明创造的天才少年小宏，在哥哥泰迪的鼓励下参加了罗伯特·卡拉汉教授主持的理工学院机器人专业的入学大赛。他凭借神奇的微型磁力机器人赢得观众、参赛者以及考官的一致好评，谁知突如其来的灾难却将小宏的梦想和人生毁于一旦。大火烧毁了展示会场，而哥哥为了救出受困的卡拉汉教授命丧火场。身心饱受创伤的小宏闭门不出，哥哥生前留下的治疗型机器人大白则成为安慰他的唯一伙伴。原以为微型机器人也毁于火灾，谁知小宏和大白竟意外发现有人在某座废弃工厂内大批量地生产他的发明。
47,https://movie.douban.com/subject/25779217/,诛仙1 诛仙 Ⅰ,4.5,536324,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2567346094.jpg,程小东,申捷,肖战, 中国大陆, 汉语普通话, 诛仙 / 诛仙电影版 / Jade Dynasty,"['爱情', '奇幻', '古装']",101,2019,草庙村被屠，少年张小凡双亲离世，被青云门大竹峰收留。机缘巧合之下，他习得佛门天音功法，又意外获得魔教法器烧火棍，踏上强者之路的同时，也让他陷入了巨大的危机。至魔法器的现世，与陆雪琪、碧瑶、田灵儿三个女生间命运的交错，都让他原本单纯的人生轨迹充满变数。一个勇者驳斥命运的传奇之旅就此展开......
49,https://movie.douban.com/subject/3168101/,毒液：致命守护者 Venom,7.2,656202,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2537158013.jpg,鲁本·弗雷斯彻,杰夫·皮克纳,汤姆·哈迪, 美国 / 中国大陆, 英语 / 汉语普通话, 毒魔(港) / 猛毒(台) / 毒液,"['动作', '科幻', '惊悚']",112,2018,艾迪（汤姆·哈迪 Tom Hardy 饰）是一位深受观众喜爱的新闻记者，和女友安妮（米歇尔·威廉姆斯 Michelle Williams 饰）相恋多年，彼此之间感情十分要好。安妮是一名律师，接手了生命基金会的案件，在女友的邮箱里，艾迪发现了基金会老板德雷克（里兹·阿迈德 Riz Ahmed 饰）不为人知的秘密。为此，艾迪不仅丢了工作，女友也离他而去。
50,https://movie.douban.com/subject/1302425/,喜剧之王 喜劇之王,8.7,653732,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2579932167.jpg,周星驰,曾瑾昌,周星驰, 中国香港, 粤语, King of Comedy,"['剧情', '喜剧', '爱情']",89,1999,尹天仇（周星驰 饰）一直醉心戏剧，想成为一名演员，平时除了做跑龙套以外，还会在街坊福利会里开设演员训练班。此时舞小姐柳飘飘在妈妈桑的带领下来到这里要求学做戏，原来柳飘飘有一段非常不愉快的经历，在尹天仇对她指导的过程中，柳飘飘对尹天仇渐生情愫，同时她也成为了夜总会里当红的小姐。尹天仇受到了极多白眼之后，终于得到了大明星鹃姐（莫文蔚 饰）的赏识，提携他担演新戏中的男主角，但没想到突然把他的角色换掉了，令他失望不已。在片场当场务的卧底警员（吴孟达 饰）身份被识穿，尹天仇阴差阳错的帮忙破了案。之后尹天仇继续活跃在街坊福利会的演员训练班里。
51,https://movie.douban.com/subject/25964071/,夏洛特烦恼,7.6,653784,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2264377763.jpg,闫非,闫非,沈腾, 中国大陆, 汉语普通话, Goodbye Mr. Loser,"['喜剧', '爱情']",104,2015,在学生时代的初恋秋雅（王智 饰）的婚礼上，毕业后吃软饭靠老婆养的夏洛（沈腾 饰）假充大款，出尽其丑，中间还被老婆马冬梅（马丽 饰）戳穿暴捶。混乱之中，夏洛意外穿越时空，回到了1997年的学生时代的课堂里。他懵懵懂懂，以为是场真实感极强的梦，于是痛揍王老师，强吻秋雅，还尝试跳楼让自己醒来。当受伤的他从病床上苏醒时，他意识到自己真的穿越了时空。既然有机会重新来过，那不如好好折腾一回。他勇敢追求秋雅、奚落优等生袁华（尹正 饰）、拒绝马冬梅的死缠烂打。后来夏洛凭借“创作”朴树、窦唯等人的成名曲而进入娱乐圈。
52,https://movie.douban.com/subject/19944106/,美人鱼,6.7,626946,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2316177058.jpg,周星驰,周星驰,邓超, 中国大陆 / 中国香港, 汉语普通话 / 英语 / 日语, Mermaid,"['喜剧', '爱情', '奇幻']",93,2016,白手起家的富豪刘轩（邓超 饰）新拍下了一块地皮，并联合了女强人李若兰（张雨绮 饰）使用恐怖的声纳技术驱赶鱼类，用于填海造地。人鱼一族长期居住在附近区域的海里，为了继续生存，带头大哥章鱼八哥（罗志祥 饰）派出了美人鱼珊珊（林允 饰）“色诱”刘轩，准备刺杀。没想到珊珊在卧底过程中与刘轩暗生情愫，一次次破坏暗杀计划，而李若兰却在准备一个更丧心病狂的邪恶计划……
53,https://movie.douban.com/subject/34805219/,饥饿站台 El hoyo,7.8,168227,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2566870171.jpg,加尔德·加兹特鲁·乌鲁蒂亚,大卫·德索拉,伊万·马萨格, 西班牙, 西班牙语, 饥饿斗室(港) / 绝命大平台(台) / 站台 / The Platform / La plataforma,"['科幻', '惊悚']",94,2019,在未来的反乌托邦国度中，囚犯们被关押在垂直堆叠的牢房里，饥肠辘辘地看着食物从上层落下，靠近顶层的人吃得饱饱的，而位于底层的人则因饥饿而变得激进。
54,https://movie.douban.com/subject/1292370/,剪刀手爱德华 Edward Scissorhands,8.7,793849,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p480956937.jpg,蒂姆·波顿,蒂姆·波顿,约翰尼·德普, 美国, 英语, 幻海奇缘(港),"['剧情', '爱情', '奇幻']",105,1990,爱德华（约翰尼•戴普 饰）是一个机器人，他拥有人的心智，却有一双剪刀手，孤独地生活在古堡里，闯入古堡的化妆品推销员佩格把他带回家，让他走进了人类的世界。单纯的爱德华爱上了佩格的女儿金（薇诺娜•瑞德 饰），金也慢慢的被爱德华的善良所吸引。
55,https://movie.douban.com/subject/4739952/,初恋这件小事 สิ่งเล็กเล็กที่เรียกว่า...รัก,8.4,750606,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p767451487.jpg,普特鹏·普罗萨卡·那·萨克那卡林,普特鹏·普罗萨卡·那·萨克那卡林,平采娜·乐维瑟派布恩, 泰国, 泰语 / 印度尼西亚语 / 英语, 初恋那件小事(港) / 暗恋那点小事 / 叫做爱的小事 / Sing lek lek tee reak wa rak / A Little Thing Called Love / First Love,"['剧情', '喜剧', '爱情']",118,2012,初中生小水相貌平平，家境一般，所以在学校里并不受重视。但是她心地善良，又有一群死党，日子过得倒也开心。某天，她遇见了帅气的学长阿亮（马里奥·毛瑞尔 Mario Maurer 饰），春心萌动，无 法遏制。她喜欢看他踢足球，看他拍照，如痴如狂。上英语课时，她不停地给死党传纸条 表达对阿亮的爱慕。然而，英语老师则指出她除了英语一无是处。回到家，叔叔从美国捎来了父亲的消息，说如果她能考全校第一，就可以去美国。于是，她按下决心要努力加油。某天，小水等人在买饮料时，碰到篮球队员蛮横插队。阿亮挺身而出，为她们教训了对方，并挨了校长的责骂。小水也第一次听说，阿亮的父亲因为射失点球而退役的事情，理解了他心中的隐痛。由于舞蹈队是给美女准备的，所以小水等一干姐妹准备在话剧社大展身手，没想到学长也来到这个社团。两人还扮演王子公主，他们的恋情会由此展开么？……
56,https://movie.douban.com/subject/26302614/,请回答1988 응답하라 1988,9.7,515184,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2272563445.jpg,申源浩,李祐汀,成东日, 韩国, 韩语, 回应吧1988 / Reply 1988,"['剧情', '喜剧', '爱情']", 90分钟,2015,《请回答1988》为韩国tvN自2015年10月30日起播出的金土连续剧，由《请回答1997》、《请回答1994》制作班底申元浩导演和李祐汀作家再度携手合作。此剧与以往将初恋作为重心的另两部同系列作品不同，将以家族关系和邻里感情作为剧情主轴。而且1988年也是香港电影的巅峰时期，张国荣、周润发等影星在韩国皆具有高知名度，因此也可能被列为剧情素材之一。
57,https://movie.douban.com/subject/30331149/,白蛇：缘起,7.9,523927,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2544313786.jpg,黄家康,大毛,张喆, 中国大陆 / 美国, 汉语普通话, White Snake,"['爱情', '动画', '奇幻']",99,2019,幽暗洞中，白蛇（张喆 配音）苦苦修炼却不得其法，小青见此情景，将发髻上的碧玉簪子取下，令白蛇攥在手中。那一刻，五百年前的记忆瞬间苏醒。五百年前，晚唐君主昏聩庸碌，掌握邪术的国师只手遮天，命令天下百姓捕蛇修法。为了拯救族群，白蛇冒险行刺，结果却遭遇挫败，还失去了记忆。当她再度醒来，发现自己被一个专门捕蛇的村落所救下，而那个胆小却善良的青年许宣（杨天翔 配音）则吸引了白蛇的注意。与此同时，国师派出爪牙四处追寻白蛇的下落，而蛇族更误解白蛇叛逃人类，接二连三派出杀手。
58,https://movie.douban.com/subject/1293839/,罗马假日 Roman Holiday,9,691204,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2189265085.jpg,威廉·惠勒,伊安·麦克莱伦·亨特,奥黛丽·赫本, 美国, 英语 / 意大利语 / 德语, 金枝玉叶(港) / 罗马假期(台),"['剧情', '喜剧', '爱情']",118,1953,欧洲某国的安妮公主（奥黛丽·赫本 Audrey Hepburn 饰）到访罗马，国务烦身，但她又厌倦繁文缛节。一天晚上，身心俱疲的她偷偷来到民间欣赏夜景，巧遇报社记者乔（格里高利·派克 Gregory Peck 饰）。二人把手同游，相当快乐。公主更是到乔的家中作客并在那过夜。
59,https://movie.douban.com/subject/2138838/,美国队长 Captain America: The First Avenger,7,292346,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1075448129.jpg,乔·庄斯顿,克里斯托弗·马库斯,克里斯·埃文斯, 美国, 英语 / 挪威语 / 法语, 复仇者先锋,"['动作', '科幻', '冒险']",124,2011,上世纪40年代，纳粹及其邪恶轴心的战火烧遍世界各个角落。居住在布鲁克林的小个子史蒂夫·罗格斯（克里斯·埃文斯 Chris Evans 饰）心系国家，一心上阵杀敌，可是糟糕的体格让他始终被征兵办拒之门外。偶然的机会，在德籍科学家厄斯金博士（Stanley Tucci 饰）的帮助下，这个小个子男孩得以走入兵营，并接受了博士的试验，化身成为高大健壮、膂力过人的超级战士。与此同时，德国纳粹红骷髅部队的首领约翰·施密特（雨果·维文 Hugo Weaving 饰）依靠超自然的力量建立起一支超级战队，企图称霸全世界。
